s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,speaker_emotion,listener_emotion,empathy
0.08896095,0.19237092,0.71866816,0.002632928,0.022558149,0.97480893,0,2,0,0.4837142857142857,-0.03114285714285714,0.09457142857142856,0.24333333333333332,-0.06533333333333331,-0.07133333333333333,17,22,0.0001014136869343929,0.0008758216863498092,1.3795924132864457e-05,4.810124301002361e-05,0.00012767038424499333,0.0001338212750852108,0.00010816835856530815,2.8188245778437704e-05,0.9985628724098206,impressed,impressed,4
0.9693831,0.02774511,0.0028717364,0.104034446,0.34635133,0.54961425,1,1,0,0.06466666666666666,0.07433333333333333,0.139,0.1232857142857143,-0.02457142857142858,0.10314285714285717,23,55,0.965142011642456,0.007489356677979231,0.0017516985535621643,0.0236167311668396,0.00013801740715280175,0.00014724911306984723,0.000275287835393101,0.00020935146312694997,0.001230222056619823,furious,caring,4
0.9567813,0.039302304,0.0039163567,0.036416687,0.55835533,0.40522796,0,2,0,0.09,-0.06559999999999999,-0.186,0.268,-0.02,0.528,13,5,0.00014788312546443194,8.120013808365911e-05,1.71932242665207e-05,4.144912600168027e-05,3.761456537176855e-05,5.528397741727531e-05,3.8309910451062024e-05,1.4199480574461631e-05,0.9995668530464172,disappointed,apprehensive,2
0.5002967,0.4436248,0.0560785,0.45246765,0.41191563,0.13561675,1,1,0,0.2776666666666667,-0.08199999999999999,0.23633333333333337,0.012444444444444445,-0.10888888888888888,-0.10222222222222221,13,18,0.00030469498597085476,0.9883691072463989,0.008100495673716068,0.0005011015455238521,0.00024168567324522883,3.994697181042284e-05,0.00012555047578644007,0.00023431902809534222,0.002083065453916788,faithful,annoyed,5
0.93873626,0.05780038,0.0034633514,0.95531785,0.040904853,0.0037772725,0,0,2,0.132,-0.008000000000000002,-0.048799999999999975,0.3205,0.0965,0.036000000000000004,16,15,5.397293352871202e-05,7.914614980109036e-05,3.193395968992263e-05,1.319190596404951e-05,0.0001463510125176981,0.0003765712317544967,0.9988471269607544,0.00019714933296199888,0.0002545284805819392,angry,angry,3
0.001178555,0.008150656,0.9906708,0.0017542909,0.01599229,0.9822534,1,0,0,0.35771428571428576,0.2911428571428572,0.1722857142857143,0.6074999999999999,0.21,0.20199999999999999,16,8,0.0002995318500325084,0.9987581968307495,0.0001364400959573686,0.00014355216990225017,7.738867861917242e-05,6.365765148075297e-05,6.63585087750107e-05,0.0003990523691754788,5.5842283472884446e-05,excited,excited,3
0.010835794,0.5538661,0.4352981,0.0017776216,0.012743398,0.985479,1,0,0,0.27649999999999997,-0.2565,-0.07899999999999999,0.916,0.33,0.62,14,2,0.0002790807920973748,0.9980584979057312,0.00022746887407265604,0.0004097757919225842,8.210415398934856e-05,3.97102085116785e-05,6.323731213342398e-05,0.0007676606765016913,7.244249718496576e-05,lonely,proud,4
0.32578778,0.43125832,0.24295385,0.006371007,0.06529142,0.9283376,0,2,0,0.5935,-0.022500000000000006,0.221,0.3436,-0.19119999999999998,0.0844,14,15,0.0022414554841816425,0.040495991706848145,0.014547796919941902,0.9367216229438782,0.0003706174611579627,6.44044266664423e-05,0.00021665383246727288,0.00023928807058837265,0.005102118011564016,caring,confident,4
0.019983727,0.29298156,0.6870347,0.0039857016,0.025974937,0.9700393,0,0,0,0.29700000000000004,-0.247,0.006999999999999999,0.48825,0.068,0.12999999999999998,17,25,0.00018773265765048563,0.009785975329577923,3.6668163374997675e-05,4.1040748328669e-05,0.0002426835853839293,0.0002595028199721128,0.00011662890028674155,0.00012447019980754703,0.9892052412033081,nostalgic,nostalgic,3
0.0013197577,0.011647798,0.9870324,0.1346911,0.35623848,0.5090704,0,2,0,0.6326666666666667,-0.16066666666666668,0.13133333333333333,0.5080000000000001,-0.007333333333333335,0.212,8,7,0.00016410837997682393,0.0004194476641714573,3.8926664274185896e-05,8.95396078703925e-06,0.00015072735550347716,0.00020735448924824595,0.00014320464106276631,0.0019140697550028563,0.9969532489776611,proud,jealous,3
0.4232689,0.51910454,0.057626557,0.52795005,0.4564909,0.015559038,0,0,2,0.915,0.653,0.177,0.365,-0.28400000000000003,0.042,12,6,3.635045504779555e-05,5.415835767053068e-05,2.6098488888237625e-05,2.6504931156523526e-05,0.0001183433851110749,0.00013868187670595944,0.9993941783905029,7.058449409669265e-05,0.0001350253587588668,disappointed,angry,2
0.002031404,0.008188113,0.9897804,0.080826454,0.8423349,0.07683864,1,0,2,0.15349999999999997,-0.2685,0.027500000000000024,0.4653333333333333,-0.13733333333333334,0.055333333333333325,9,11,0.00011049209570046514,0.0001256051764357835,6.565402145497501e-05,1.1619510587479454e-05,0.00042612492688931525,0.0004450519918464124,0.9983853101730347,0.00021630186529364437,0.00021382671548053622,anticipating,annoyed,3
0.82008535,0.15573075,0.024183936,0.19077517,0.7817915,0.02743336,0,0,1,-0.03000000000000001,-0.11133333333333335,-0.25866666666666666,0.142,-0.38,-0.036,8,4,4.4945561967324466e-05,3.626590478233993e-05,2.178060640289914e-05,4.25842845288571e-05,0.00026540184626355767,0.00032355464645661414,0.9990436434745789,0.0001244376035174355,9.732388571137562e-05,devastated,furious,4
0.49589884,0.42024508,0.08385607,0.7694941,0.22097676,0.009529113,0,0,2,0.2212,-0.1558,-0.13140000000000002,0.35400000000000004,-0.0026666666666666644,-0.082,22,8,6.924521585460752e-05,3.582219869713299e-05,4.2130886868108064e-05,2.179541661462281e-05,0.00027755970950238407,0.0003860503202304244,0.9987967014312744,0.00015840034757275134,0.00021224770171102136,annoyed,annoyed,4
0.26734185,0.5893211,0.14333707,0.12234928,0.84475535,0.032895382,0,0,2,0.572,-0.04,0.304,0.3405,-0.24850000000000003,0.143,2,18,0.0001356348511762917,0.00015935758710838854,4.303267996874638e-05,1.9932420400436968e-05,0.0012915765400975943,0.0032437965273857117,0.9894644021987915,0.00048553140368312597,0.005156759172677994,apprehensive,jealous,2
0.2816673,0.63837135,0.07996138,0.43213972,0.50890785,0.058952402,0,2,0,0.44700000000000006,-0.24933333333333338,0.079,0.0,0.0,0.0,15,4,8.977965626399964e-05,4.8455727664986625e-05,2.0855381080764346e-05,2.452635089866817e-05,4.4179399992572144e-05,0.0002410805900581181,0.0001291902590310201,1.952288039319683e-05,0.9993823766708374,confident,lonely,2
0.9755206,0.021303061,0.0031763588,0.0446842,0.4369822,0.5183336,1,0,0,-0.5265,0.089,-0.3725,0.0,0.0,0.0,11,3,9.091713582165539e-05,3.63020044460427e-05,1.8874910892918706e-05,5.3598520025843754e-05,0.0002043652639258653,0.0007245961460284889,0.0006476190173998475,4.172581247985363e-05,0.9981820583343506,disgusted,sentimental,2
0.0013724099,0.02040068,0.97822696,0.10470577,0.66963154,0.22566274,0,0,0,0.5895000000000001,0.059,0.22500000000000003,0.136,0.11000000000000001,-0.096,11,5,0.004722571931779385,0.016775241121649742,0.9749748110771179,0.0005298177129589021,9.893625974655151e-05,0.0005870448076166213,0.0002295233280165121,0.001175773679278791,0.0009061778546310961,excited,nostalgic,3
0.1575583,0.72298473,0.11945702,0.0016372489,0.018656263,0.9797064,1,0,0,0.17200000000000001,-0.2845,-0.09249999999999999,0.8464999999999999,-0.1705,0.3315,16,9,0.0002609762013889849,0.027601083740592003,0.0002377462515141815,4.246374737704173e-05,0.0002760723000392318,0.00010558259236859158,0.000162296841153875,0.9711413383483887,0.00017244524497073144,hopeful,joyful,4
0.75836957,0.22603603,0.015594474,0.70187217,0.2824612,0.015666675,1,0,2,0.16114285714285717,-0.2025714285714286,-0.11257142857142859,0.0904,-0.04960000000000001,0.0036000000000000034,23,13,3.586951788747683e-05,0.00047989978338591754,4.032641663798131e-05,0.00032820916385389864,0.000269930373178795,8.74289617058821e-05,0.9986635446548462,4.953587267664261e-05,4.528679346549325e-05,caring,sad,5
0.5002967,0.4436248,0.0560785,0.45246765,0.41191563,0.13561675,1,1,0,0.2776666666666667,-0.08199999999999999,0.23633333333333337,0.012444444444444445,-0.10888888888888888,-0.10222222222222221,13,18,0.00030469498597085476,0.9883691072463989,0.008100495673716068,0.0005011015455238521,0.00024168567324522883,3.994697181042284e-05,0.00012555047578644007,0.00023431902809534222,0.002083065453916788,faithful,annoyed,5
0.001118504,0.011718948,0.98716253,0.028793562,0.35460043,0.616606,0,0,0,0.5453333333333333,-0.17400000000000002,0.17933333333333334,0.48850000000000005,-0.138,0.164,14,9,8.526042074663565e-05,8.509576582582667e-05,1.109432014345657e-05,2.010282696573995e-05,8.576931577408686e-05,0.00015621757484041154,0.00010972616291837767,2.6863150196732022e-05,0.9994198083877563,anticipating,proud,3
0.36412573,0.39963454,0.23623973,0.008920021,0.14795037,0.84312963,1,0,0,0.052000000000000046,0.224,-0.0040000000000000036,0.628,0.25466666666666665,0.5013333333333333,10,9,7.901512435637414e-05,0.0007362161413766444,0.0731445774435997,0.924079179763794,0.0002604051260277629,0.0008823125390335917,8.724234794499353e-05,0.0006136377924121916,0.00011741587513824925,sad,content,3
0.006194575,0.19707534,0.7967301,0.0011233208,0.012101977,0.9867747,1,0,0,0.463,-0.268,0.45799999999999996,0.6096666666666667,-0.16733333333333333,0.37799999999999995,8,12,0.0002911243645939976,0.0022758692502975464,0.00028427146025933325,7.958214700920507e-05,6.907895294716582e-05,7.801809988450259e-05,3.323931377963163e-05,0.0056337653659284115,0.9912549257278442,hopeful,content,4
0.74949163,0.23311727,0.017391084,0.85675734,0.12720986,0.016032817,1,0,0,0.198,-0.4016,-0.1612,-0.015000000000000013,-0.238,-0.407,19,4,0.0008043760317377746,0.9235581755638123,0.00023824111849535257,0.0005073585780337453,0.0016402361216023564,5.094742664368823e-05,0.000182792340638116,0.07248574495315552,0.0005320189520716667,grateful,sad,4
0.0034174444,0.035637137,0.9609455,0.0017099967,0.020235097,0.97805494,0,0,0,0.616,-0.17840000000000003,0.0748,0.4875999999999999,-0.11499999999999996,0.2786,8,18,0.00047951043234206736,0.9844270348548889,0.00011909578461199999,0.0008348654373548925,0.00035912368912249804,4.0951283153845e-05,0.0004286395851522684,0.0003516884462442249,0.012959104962646961,confident,joyful,5
0.9450084,0.051507484,0.0034841616,0.9382896,0.05507106,0.006639382,0,0,2,-0.4668,0.466,-0.22880000000000003,-0.2193333333333333,0.162,-0.05733333333333337,24,6,0.00018317576905246824,0.00012436597899068147,2.8005744752590545e-05,2.4387129087699577e-05,6.862713780719787e-05,0.0001558739022584632,0.9992831349372864,5.2036681154277176e-05,8.047264418564737e-05,furious,embarrassed,4
0.0061025787,0.4907147,0.50318277,0.024251044,0.92042154,0.055327363,0,0,2,0.5877142857142857,-0.06714285714285714,0.17657142857142857,0.5693333333333334,-0.19933333333333333,0.09933333333333333,13,11,5.186387716094032e-05,0.00010896071034949273,2.2316098693409003e-05,1.7366159227094613e-05,0.00022426665236707777,0.0002973718219436705,0.9989266991615295,7.741813169559464e-05,0.0002738381444942206,trusting,nostalgic,4
0.81157404,0.16594164,0.022484286,0.78917295,0.18460555,0.026221424,0,0,0,0.049142857142857155,0.006285714285714288,-0.17114285714285718,-0.334,0.267,-0.22799999999999998,24,5,0.0004505846882238984,0.9971765279769897,0.0003342775453347713,0.00011157179687870666,5.507088644662872e-05,4.745777550851926e-05,6.131408736109734e-05,0.0016195799689739943,0.00014369847485795617,embarrassed,jealous,2
0.19517356,0.6897303,0.11509612,0.74049705,0.21790956,0.041593473,2,0,0,0.328,-0.3133333333333333,0.04599999999999999,-0.532,-0.07100000000000001,-0.577,10,5,0.00013038227916695178,0.00022795719269197434,2.1540328816627152e-05,6.057039354345761e-05,0.9986009001731873,0.00014312729763332754,0.0005100372945889831,0.00023326049267780036,7.224549335660413e-05,lonely,sad,3
0.4943528,0.48373795,0.021909341,0.5054868,0.46199822,0.032514997,0,0,2,0.76,-0.06799999999999999,0.389,0.291,-0.1785,-0.0005000000000000004,7,13,0.00013372358807828277,3.121780537185259e-05,4.029948468087241e-05,0.00010687180474633351,0.0012917887652292848,0.014785530045628548,0.9826310276985168,0.0003721944522112608,0.0006072751129977405,annoyed,terrified,4
0.0011399417,0.014478129,0.98438185,0.14993913,0.22234212,0.6277187,0,2,0,0.6253333333333333,-0.3673333333333333,0.06533333333333334,0.26966666666666667,-0.03500000000000001,0.08566666666666667,11,14,0.0003736780199687928,0.9979245662689209,0.00014815412578172982,0.0002638391451910138,0.0001474971795687452,2.7969859729637392e-05,5.264809442451224e-05,0.0009008500492200255,0.00016087439144030213,content,anticipating,3
0.9583524,0.03792042,0.003727195,0.9186063,0.072112344,0.009281306,0,2,0,0.18080000000000002,-0.2628,-0.0124,0.36760000000000004,-0.14840000000000003,0.1756,12,10,0.035575982183218,0.33809372782707214,0.01775384694337845,0.17857447266578674,0.00011092628847109154,0.0006479513831436634,0.3737507462501526,0.014126535505056381,0.04136590287089348,lonely,grateful,5
0.94845456,0.046296343,0.005249111,0.10186665,0.32446003,0.5736733,1,0,0,-0.4544999999999999,0.23150000000000004,-0.1075,0.32433333333333336,-0.121,-0.03100000000000001,17,17,0.005953171756118536,0.07377984374761581,0.0001018440889311023,0.00018671248108148575,0.0018180622719228268,7.70540937082842e-05,0.0019124854588881135,0.0009499774314463139,0.9152207970619202,sad,sentimental,4
0.9503194,0.042319898,0.007360705,0.71005327,0.27374986,0.016196877,0,0,2,-0.2237777777777778,0.04266666666666666,-0.12866666666666665,-0.198,0.367,-0.04199999999999998,17,6,6.071788084227592e-05,7.982859096955508e-05,1.4395665857591666e-05,2.9847635232727043e-05,0.0003752385964617133,0.00024779452360235155,0.9986677169799805,9.750563913257793e-05,0.0004269220517016947,annoyed,jealous,3
0.040210772,0.8778979,0.08189134,0.0023926245,0.016452143,0.98115516,1,0,0,0.35133333333333333,-0.10533333333333333,0.244,0.3735555555555556,0.1017777777777778,0.11111111111111109,7,21,0.7736878395080566,0.22195276618003845,0.0011987751349806786,0.00023911325843073428,0.00011670142703223974,0.00023522775154560804,0.0001887112739495933,0.001070261700078845,0.0013106175465509295,surprised,impressed,5
0.8493161,0.14144103,0.0092429295,0.9334365,0.055045754,0.011517814,2,2,0,0.1325,-0.1285,0.03825,0.3873333333333333,0.06266666666666669,-0.018666666666666647,27,13,0.00039493944495916367,0.010222986340522766,0.00028430664679035544,0.0003397891123313457,0.9879760146141052,3.9313919842243195e-05,0.0002366886765230447,0.00045255618169903755,5.3347950597526506e-05,angry,lonely,4
0.00994797,0.09528052,0.8947715,0.0012970592,0.0155362,0.98316675,1,0,0,0.062000000000000006,-0.111,0.07699999999999999,0.4506666666666666,0.03866666666666666,0.18566666666666667,14,17,0.027476299554109573,0.782810389995575,0.0008567569893784821,0.00011851542512886226,0.00037726672599092126,0.00021767968428321183,0.0004499646311160177,0.001408425159752369,0.18628466129302979,hopeful,grateful,4
0.13868348,0.39679095,0.46452558,0.9171486,0.07314965,0.009701756,0,2,0,0.20244444444444445,-0.08733333333333333,0.049111111111111105,-0.3454285714285715,0.10028571428571428,0.018285714285714294,20,20,0.002182884607464075,0.024777067825198174,6.648618000326678e-05,0.00010563991963863373,0.0006548846722580492,0.00020009993750136346,7.851757254684344e-05,0.00013595826749224216,0.9717983603477478,caring,guilty,3
0.77038485,0.20985737,0.019757824,0.050834626,0.3801661,0.56899923,0,0,0,0.744,0.02,0.778,0.5353333333333333,-0.13666666666666666,-0.032,10,12,0.00035543181002140045,0.0001837337331380695,1.842623169068247e-05,8.477417577523738e-05,2.2508274923893623e-05,0.0001151336618931964,8.820056245895103e-05,1.343075928161852e-05,0.9991183876991272,lonely,disappointed,4
0.01287792,0.14796501,0.83915704,0.0008671044,0.017035319,0.98209757,1,0,0,0.38885714285714285,-0.22114285714285714,0.1891428571428571,0.7610000000000001,0.0020000000000000087,0.316,11,8,0.0011653000256046653,0.0005989984492771327,0.4721595346927643,0.5243123173713684,0.0009546865476295352,0.00033844963763840497,8.447388972854242e-05,0.00026923921541310847,0.00011706191435223445,content,hopeful,4
0.016425047,0.7265915,0.2569834,0.0012229893,0.03972555,0.95905143,1,0,2,0.611,0.031,0.299,0.5545,-0.179,0.3915,7,10,0.00014628670760430396,0.012115580029785633,3.635302709881216e-05,2.3581260393257253e-05,0.0004601753025781363,0.0002753805893007666,0.9843046069145203,0.0007486540707759559,0.0018893212545663118,hopeful,impressed,3
0.11953547,0.4749106,0.40555397,0.0069508487,0.22913171,0.76391745,0,0,0,0.11777777777777779,-0.08777777777777779,0.09800000000000002,0.21280000000000002,-0.18040000000000003,0.05039999999999998,28,18,0.9934526681900024,0.0018681398360058665,0.0034227846190333366,0.00024017594114411622,2.2064881704864092e-05,0.0003749050374608487,0.00013795577979180962,0.00017573741206433624,0.0003055899287573993,annoyed,hopeful,4
0.60278463,0.2969654,0.10025002,0.016137304,0.26318017,0.72068256,1,0,0,0.18066666666666664,0.10799999999999998,0.07533333333333335,0.4673333333333334,-0.30466666666666664,0.08266666666666667,21,11,0.00039317403570748866,0.9966951608657837,0.0006022132583893836,0.0015665662940591574,8.012191392481327e-05,2.5123705199803226e-05,5.468573363032192e-05,0.00035504618426784873,0.0002279311156598851,nostalgic,confident,4
0.01769356,0.5743645,0.40794194,0.05821242,0.8942532,0.04753441,0,0,1,0.14533333333333334,-0.29866666666666664,-0.16666666666666666,0.368,-0.044,0.27099999999999996,9,5,7.558065408375114e-05,2.8162705348222516e-05,5.395075277192518e-05,3.806200766121037e-05,0.00011837992497021332,0.0017845480469986796,0.9976627826690674,0.00013977981870993972,9.874614625005051e-05,surprised,anticipating,2
0.9054559,0.083857015,0.010687146,0.14999475,0.8189324,0.031072821,0,0,2,-0.26466666666666666,-0.07,-0.15866666666666665,0.023333333333333334,-0.13133333333333333,-0.0013333333333333391,7,6,5.347656042431481e-05,6.067998401704244e-05,3.4533939469838515e-05,1.549869921291247e-05,8.910988253774121e-05,0.00017944660794455558,0.9990737438201904,0.00014042100519873202,0.0003531092661432922,sad,surprised,3
0.32835907,0.60421205,0.06742883,0.64295655,0.3219579,0.035085477,2,0,2,0.031333333333333324,-0.4013333333333334,-0.3506666666666666,0.322,-0.07700000000000001,-0.1785,11,10,0.00017893084441311657,0.00022843541228212416,4.285916293156333e-05,5.580343713518232e-05,0.9839889407157898,0.0005135132814757526,0.01415685098618269,0.0006327430019155145,0.00020199517894070596,lonely,disappointed,3
0.5610919,0.31650323,0.122404866,0.004310896,0.04780282,0.9478863,1,0,0,0.1545263157894737,-0.26536842105263164,-0.13021052631578947,0.876,-0.264,0.068,53,13,0.0004179862735327333,0.0003663414972834289,3.9534439565613866e-05,0.0001656598033150658,0.00010783688048832119,2.6927435101242736e-05,8.719075412955135e-05,0.0034051970578730106,0.9953832030296326,embarrassed,content,4
0.051814616,0.67748034,0.27070507,0.001448056,0.010600884,0.987951,1,0,0,0.3405,-0.40650000000000003,-0.10900000000000001,0.5726666666666667,0.0030000000000000027,0.317,20,13,0.0005620594602078199,0.9982733726501465,0.00011474341590655968,0.0002076462988043204,0.00010887668031500652,3.2845549867488444e-05,4.119597724638879e-05,0.0004468341066967696,0.0002123674494214356,jealous,proud,4
0.09124576,0.3212935,0.58746076,0.33155674,0.63416326,0.034279946,0,0,2,0.388,-0.385,-0.275,0.009600000000000008,0.3384,-0.050399999999999986,8,16,5.262312333798036e-05,0.0002126526233041659,2.1722406017943285e-05,4.1029466956388205e-05,7.681823626626283e-05,0.00010112927702721208,0.9994003772735596,4.119955701753497e-05,5.245067222858779e-05,excited,terrified,4
0.0028020577,0.06976455,0.9274334,0.025605662,0.2351924,0.7392019,1,0,0,0.2886666666666667,-0.13666666666666666,0.013999999999999999,0.812,-0.48,0.09,10,3,0.998786985874176,0.00022114234161563218,0.00040241918759420514,0.0001720506843412295,5.1060353143839166e-05,9.688101272331551e-05,6.816183304181322e-05,5.505193257704377e-05,0.00014636717969551682,hopeful,confident,1
0.00169742,0.0076898974,0.9906126,0.015584771,0.21259187,0.7718234,2,0,2,0.5616666666666666,0.15933333333333333,0.008666666666666665,0.533,-0.09000000000000001,0.20799999999999996,18,8,9.76820956566371e-05,9.416140528628603e-05,3.244500112487003e-05,1.6196168871829286e-05,0.000498114968650043,0.0018127900548279285,0.9969214797019958,0.00020645366748794913,0.0003206399269402027,surprised,grateful,4
0.97111917,0.02526483,0.0036159973,0.47606355,0.40193057,0.12200592,0,0,0,0.27799999999999997,0.16733333333333333,0.09933333333333334,0.12533333333333332,-0.07466666666666666,-0.03533333333333333,11,8,0.00014411957818083465,0.0011694009881466627,0.0007977489731274545,0.9961702227592468,0.0008252703119069338,0.0003551320405676961,0.00032087962608784437,0.0001035512177622877,0.00011371217260602862,furious,hopeful,3
0.0062119914,0.6461138,0.3476742,0.0010496617,0.007152513,0.9917978,1,0,0,0.524,-0.13133333333333333,0.152,0.46799999999999997,0.27240000000000003,0.248,9,9,0.001277879229746759,0.9961696267127991,0.000282187043922022,9.177835454465821e-05,7.62102281441912e-05,4.77548164781183e-05,5.863259139005095e-05,0.0018103184411302209,0.00018563693447504193,proud,joyful,4
0.0017469419,0.009835146,0.9884179,0.035921253,0.9206649,0.043413814,0,0,2,-0.552,-0.666,-0.472,0.0,0.0,0.0,5,4,6.156734889373183e-05,5.424166738521308e-05,1.8966926290886477e-05,2.5405617634532973e-05,0.0001146909489762038,0.0005490790936164558,0.9989156723022461,0.00015983021876309067,0.00010056178143713623,anticipating,excited,4
0.51585776,0.433654,0.050488207,0.02385177,0.50610924,0.470039,0,0,0,0.1325,-0.0985,-0.007500000000000034,0.17,-0.3213333333333333,0.27,15,7,0.10644115507602692,0.27050548791885376,0.5013101696968079,0.0058471872471272945,0.00026587018510326743,0.002351840026676655,0.0007543886895291507,0.00036231402191333473,0.11216156929731369,hopeful,confident,3
0.9061273,0.08935606,0.004516729,0.8877876,0.10370866,0.008503754,1,0,0,0.124,-0.14,0.346,0.0013333333333333298,-0.126,-0.20533333333333337,5,17,0.00355289108119905,0.9020287990570068,0.0003440789587330073,0.04367758333683014,0.0008932136697694659,0.000362502847565338,0.005887914914637804,0.000305773428408429,0.04294721782207489,guilty,sad,4
0.06568321,0.80438775,0.129929,0.05770079,0.84905595,0.093243346,0,0,2,0.39649999999999996,-0.2865,0.13399999999999998,0.158,-0.12666666666666668,-9.25185853854297e-18,10,8,4.482768781599589e-05,3.262301106587984e-05,2.831812707881909e-05,2.709933505684603e-05,0.00011956546950386837,0.0005617689457722008,0.9987536668777466,0.0002134432434104383,0.00021861663844902068,nostalgic,impressed,4
0.009349903,0.16607343,0.8245767,0.004158183,0.03756602,0.95827574,0,1,0,0.631,-0.3495,0.245,0.548,-0.036,0.3873333333333333,19,9,0.0003764008288271725,0.9955508708953857,0.00022346847981680185,0.0001170398318208754,7.033276779111475e-05,4.634631113731302e-05,0.00010732109512900934,0.0033562208991497755,0.0001520074874861166,confident,proud,5
0.7573707,0.23332836,0.009300891,0.9353377,0.05866209,0.0060002264,0,0,2,0.009999999999999981,-0.082,-0.371,0.11800000000000002,0.261,-0.043,9,6,4.0308972529601306e-05,0.00011448274017311633,1.3189021046855487e-05,2.7418480385676958e-05,0.00014274998102337122,0.000164329307153821,0.9992079138755798,7.26864964235574e-05,0.0002169870858779177,sad,annoyed,3
0.51797384,0.40910974,0.07291636,0.012783487,0.20445813,0.7827583,0,0,0,0.010285714285714296,-0.24257142857142858,-0.02428571428571429,0.744,0.02,0.778,27,4,0.002353222109377384,0.24849514663219452,0.0003042684693355113,0.00017960042168851942,0.0013325950130820274,0.00032737391302362084,0.24191498756408691,0.4953762888908386,0.009716498665511608,guilty,proud,2
0.9691933,0.028539276,0.0022674613,0.032650404,0.30779955,0.65955,0,0,0,0.288,-0.12933333333333333,0.10133333333333333,0.28200000000000003,-0.1795,0.106,14,19,0.028300821781158447,0.0426112562417984,0.8179919719696045,0.10068313777446747,3.388863478903659e-05,0.0006956956931389868,0.002507132012397051,0.0003170724958181381,0.006858992390334606,embarrassed,hopeful,4
0.51379603,0.44181222,0.044391695,0.74208236,0.24036437,0.017553315,0,0,2,0.2095,-0.308,0.015499999999999996,0.04466666666666667,-0.49333333333333335,-0.19200000000000003,30,5,8.505018922733143e-05,0.0002295647864229977,5.13911982125137e-05,9.52350274019409e-06,0.00018540651944931597,0.00017892802134156227,0.9978010058403015,0.0006985871586948633,0.0007605466526001692,terrified,annoyed,4
0.78239423,0.17697626,0.04062953,0.60734415,0.36735025,0.025305644,0,0,0,-0.12166666666666666,-0.10266666666666668,-0.06866666666666667,-0.05900000000000001,-0.31,-0.21249999999999997,19,11,0.00608033174648881,0.3883393406867981,0.00074610929004848,0.0001573605404701084,0.0007110739243216813,0.0002862389956135303,0.002841684967279434,0.2422977089881897,0.35854020714759827,apprehensive,annoyed,4
0.30442286,0.5571567,0.13842045,0.9364628,0.0558125,0.0077246614,1,0,1,0.5625714285714286,-0.06057142857142857,0.23885714285714288,0.19,0.03199999999999999,-0.10550000000000002,21,8,3.7033878470538184e-05,0.00026130955666303635,2.7662810680340044e-05,5.352663356461562e-05,3.936067514587194e-05,9.558948659105226e-05,0.999383807182312,6.505005876533687e-05,3.666582779260352e-05,proud,annoyed,3
0.7215503,0.24029936,0.038150363,0.13615915,0.8252365,0.038604334,0,0,2,0.3215,-0.14300000000000002,-0.2475,0.102,-0.42100000000000004,-0.247,13,5,5.605937258224003e-05,6.155842856969684e-05,2.4056678739725612e-05,2.090676389343571e-05,0.00037431876990012825,0.0007387998048216105,0.9981739521026611,0.0003264924162067473,0.00022384584008250386,angry,surprised,2
0.88435674,0.107051745,0.008591559,0.01339834,0.21266647,0.7739352,0,0,0,0.36533333333333334,-0.2846666666666667,-0.15466666666666665,0.452,-0.27466666666666667,0.13466666666666668,7,8,0.018481507897377014,0.03601148724555969,0.0033371304161846638,0.9340461492538452,0.0008378442144021392,6.579347973456606e-05,0.0014476747019216418,0.0033520017750561237,0.002420374657958746,afraid,trusting,3
0.86875564,0.11574236,0.015502071,0.017120088,0.13534044,0.8475394,1,0,0,0.07650000000000001,-0.041999999999999996,-0.296,0.3934285714285714,0.0537142857142857,0.2831428571428571,13,15,0.32340168952941895,0.6711645722389221,0.002094508847221732,0.00028201835812069476,0.00013331619265954942,0.00019722145225387067,0.0004004841030109674,0.0013764041941612959,0.0009497179999016225,disappointed,confident,4
0.2994338,0.64244556,0.058120623,0.386798,0.52406174,0.08914027,0,0,0,0.06288888888888887,0.0015555555555555446,-0.058444444444444445,-0.253,0.10300000000000001,-0.46799999999999997,24,10,7.607881707372144e-05,9.433380182599649e-05,1.3782130736217368e-05,7.057760376483202e-05,2.69233642029576e-05,6.310205208137631e-05,7.784228364471346e-05,1.5877787518547848e-05,0.9995614886283875,terrified,sad,4
0.12895176,0.62772065,0.24332759,0.011123406,0.2040718,0.78480476,0,0,0,0.14600000000000002,-0.21733333333333335,-0.06,0.573,-0.077,0.196,7,5,0.00020705690258182585,0.9973811507225037,6.0474085330497473e-05,0.0001402682828484103,0.00014889419253449887,4.0902974433265626e-05,0.00019582787354011089,0.00023686792701482773,0.0015885819448158145,prepared,proud,3
0.38586608,0.48818114,0.12595281,0.012858031,0.53469354,0.45244846,1,0,0,0.4431999999999999,-0.010200000000000004,0.17840000000000003,0.244,-0.45533333333333337,-0.10733333333333334,30,14,0.0010943672386929393,0.003065655240789056,0.10623836517333984,0.03245573490858078,0.0029104428831487894,0.8530678153038025,0.00041705233161337674,0.0006680959486402571,8.246387005783617e-05,anxious,hopeful,4
