conv_id,context,prompt,empathy,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,speaker_emotion,listener_emotion,mimicry
hit:1580_conv:3161,surprised,I was going to have dinner with my family_comma_ but we're on the highway to New York it seems.,5.0,Well_comma_ it is unplanned for me_comma_ but I think they definitely planned this.,Well_comma_ I am sorry that this was sprung upon you_comma_ but I hope you have a safe trip!,2,0.17496933,0.6785684,0.14646228,0.21696271,0.4842122,0.2988251,2,0,0,0.526,-0.20700000000000002,0.347,0.5452,-0.19319999999999998,0.13640000000000002,13,18,0.0001763605250744149,0.0007298766868188977,0.0010885595111176372,0.13508102297782898,0.8517801761627197,0.001479796483181417,0.0030974927358329296,0.0002389199798926711,0.006327833514660597,excited,excited,1
hit:4878_conv:9757,jealous,i dont like when my girlfriend goes out to the club alone_comma_ i get really jelous,2.0,i ahte when my Girlfriend goes to the club alone,That would bother me as well. Have you discussed this with her?,1,0.19510995,0.75327927,0.051610783,0.75008863,0.24094254,0.008968862,0,0,2,0.10049999999999999,-0.005500000000000005,-0.17149999999999999,-0.299,0.19200000000000003,-0.203,10,12,5.6564018450444564e-05,0.00027884781593456864,4.188418824924156e-05,1.3426538316707592e-05,0.00010217981616733596,0.00013915910676587373,0.9990664124488831,0.00020865624537691474,9.291899914387614e-05,lonely,annoyed,0
hit:4878_conv:9757,jealous,i dont like when my girlfriend goes out to the club alone_comma_ i get really jelous,2.0,Yeah it makes me really jelous when guys talk to her,I can understand that. I actually broke up with a previous girlfriend over the same type of thing.,2,0.12939249,0.592485,0.27812248,0.73448753,0.25210103,0.013411412,1,2,0,0.4000000000000001,-0.24466666666666667,0.08,0.09971428571428573,-0.16285714285714287,-0.1305714285714286,11,18,0.0009532469557598233,0.9948424696922302,0.0003191243449691683,0.0018502390012145042,0.00021580209431704134,2.7352165488991886e-05,0.0001656331296544522,7.687626202823594e-05,0.0015491838566958904,anxious,surprised,1
hit:3392_conv:6784,nostalgic,I watched the movie Fight Club with my oldest daughter. I was reminded of the eary 2000's when I watched it with my friends.,5.0,I introduced my oldest daughter to the movie Fight Club the other day.,Interesting choice. Did she like it?,1,0.002163615,0.4412557,0.55658066,0.0068756077,0.26114503,0.73197937,0,0,2,0.35600000000000004,-0.013333333333333355,-0.07466666666666666,0.594,0.066,0.22733333333333336,13,6,7.495497266063467e-05,0.00013061710342299193,2.5374996766913682e-05,1.344446627626894e-05,0.0003493282711133361,0.0005159522988833487,0.9976765513420105,0.0002029679308179766,0.001010930398479104,trusting,impressed,1
hit:3392_conv:6784,nostalgic,I watched the movie Fight Club with my oldest daughter. I was reminded of the eary 2000's when I watched it with my friends.,5.0,She loved it. She is 17_comma_ I was 18 when it came out and I would watch it all the time with my friends back then.,That is good to have something in common. Make the memories.,2,0.0020506554,0.048644654,0.9493047,0.0033893676,0.060457483,0.9361531,0,0,0,0.2996666666666667,-0.24533333333333332,-0.016666666666666666,0.5084000000000001,-0.3272,-0.0008000000000000007,26,11,0.005113319493830204,0.9458636045455933,0.0007564285770058632,0.0005634008557535708,0.00015557739243377,3.711087265401147e-05,0.0005111146601848304,0.04475395381450653,0.0022455379366874695,sentimental,nostalgic,1
hit:88_conv:176,afraid,I think my job will lay us off.,5.0,I think our job might be laying us off.,O No! Are they going to offer you any kind of package?,1,0.6689246,0.3194582,0.0116171185,0.50764894,0.46622247,0.026128612,0,0,2,0.48,-0.051,0.33499999999999996,0.4926666666666666,-0.054666666666666676,0.10466666666666667,9,12,6.412593211280182e-05,4.1447532566962764e-05,2.8926900995429605e-05,2.270741060783621e-05,0.00020315781875979155,0.000817032705526799,0.9983785152435303,0.000253799109486863,0.0001903488882817328,hopeful,furious,1
hit:88_conv:176,afraid,I think my job will lay us off.,5.0,Doubtful honestly.. they dont seem to care very much. :/,Im sorry to hear that. Maybe you should contact your HR and see what your options are,2,0.73331666,0.24368447,0.022998866,0.49362716,0.46864256,0.03773029,2,0,0,-0.03333333333333335,-0.242,-0.30733333333333335,0.21280000000000002,-0.23559999999999998,-0.25880000000000003,10,17,0.0006091825198382139,0.000733317225240171,0.00014869144069962204,0.00032447848934680223,0.2039537876844406,0.7894090414047241,0.004015272483229637,0.000678393873386085,0.0001277529081562534,caring,hopeful,0
hit:4766_conv:9533,ashamed,I lied to my wife,4.0,So i feel very horrible because i lied to my wife the other day,oh no_comma_ that is bad :( what did you lie about?,1,0.9760123,0.022129351,0.0018583676,0.96785116,0.029916408,0.002232414,0,0,2,0.18,0.035199999999999974,-0.10999999999999999,-0.745,0.35,-0.355,14,11,6.606774695683271e-05,4.408604581840336e-05,2.329196831851732e-05,7.114953768905252e-05,0.0007069812854751945,0.002630774397403002,0.995672345161438,9.224133827956393e-05,0.0006931537063792348,ashamed,furious,0
hit:4766_conv:9533,ashamed,I lied to my wife,4.0,She asked me not to give our baby anything sugary before going to sleep and she went to take a shower and my son really wanted the cookie i was eating so i gave it to him. he had hard time falling asleep,that is not good :( so i bet your wife asked you if you give him something and you said no? you should tell her,2,0.28863192,0.5963813,0.11498683,0.9325831,0.06368927,0.0037276347,0,0,2,0.32433333333333336,-0.22366666666666668,-0.138,0.404,-0.043199999999999995,0.002400000000000002,43,25,0.0006549761164933443,0.0013623472768813372,0.00030234301812015474,3.506341090542264e-05,0.002766352379694581,0.18510067462921143,0.8082019686698914,0.0008890237659215927,0.000687245512381196,guilty,sad,1
hit:12351_conv:24703,sad,My friend's grandmother passed away and I felt this way.,5.0,My best friend's grandmother passed away.,Oh my_comma_ sorry to hear that. How is he holding up?,1,0.36982453,0.5152562,0.114919215,0.63731533,0.32985228,0.032832354,2,0,2,0.584,-0.434,-0.148,0.17733333333333334,-0.216,-0.11599999999999998,6,11,0.00029200725839473307,0.0005333019653335214,6.547891098307446e-05,0.0005576519761234522,0.9352626204490662,0.0006236769258975983,0.06220584362745285,0.00032524403650313616,0.0001342509058304131,sad,sentimental,1
hit:12351_conv:24703,sad,My friend's grandmother passed away and I felt this way.,5.0,Doing okay_comma_ just a lot to process.,I am sure it is. Just need to give him time and support right now.,2,0.11906056,0.6218953,0.25904405,0.020394934,0.4386059,0.5409992,1,0,0,0.041,-0.314,-0.015,0.37966666666666665,-0.2326666666666667,0.18299999999999997,7,15,0.6476408243179321,0.01020285114645958,0.001407714793458581,0.32445937395095825,0.0006970398244448006,0.0006045603076927364,0.0009480450535193086,0.0003301275137346238,0.0137095982208848,joyful,confident,0
hit:2940_conv:5880,disgusted,I had eggs for breakfast this morning. I don't think I cooked the eggs enough and the yolk was raw_comma_ I felt like vomiting.,2.0,I had eggs for breakfast this morning. I do not think I cooked the eggs enough and the yolk was raw_comma_ I felt like vomiting.,Oh no_comma_ that is the worst to spend time cooking something and then taking a bite and it is awful.,1,0.9675528,0.028725132,0.003722057,0.9798251,0.017634539,0.0025403942,0,0,0,0.19054545454545455,-0.23490909090909093,-0.1992727272727273,-0.10000000000000002,0.25,-0.027200000000000002,25,20,0.00015682369121350348,0.0003296022186987102,1.545447412354406e-05,0.0005024590063840151,3.459352956269868e-05,0.00017661898164078593,0.00099425099324435,4.686887041316368e-05,0.9977432489395142,disgusted,embarrassed,0
hit:2940_conv:5880,disgusted,I had eggs for breakfast this morning. I don't think I cooked the eggs enough and the yolk was raw_comma_ I felt like vomiting.,2.0,I could have gotten sick. It was so disgusting..,I have done it before so I feel your pain.,2,0.9715788,0.024053318,0.004367974,0.5035206,0.45268434,0.043795027,1,2,0,-0.865,0.22699999999999998,-0.619,0.047333333333333304,0.17066666666666666,0.056,9,10,0.00026686437195166945,0.9982089996337891,0.00015381410776171833,0.00018414195801597089,9.796750964596868e-05,7.465722592314705e-05,3.9879014366306365e-05,0.0008902731351554394,8.340689237229526e-05,disgusted,lonely,0
hit:11035_conv:22071,furious,My neighbour dog is very agresisive towards other female dogs,3.0,My neighbor was walking her dog the other day who she knows is aggressive towards other female dogs. She allowed her dog off leash to run up to my dog and they got in a fight.,Were either of the dogs hurt?,1,0.8628609,0.1315325,0.0056065936,0.39259744,0.5915685,0.015834017,0,0,2,0.19785714285714281,0.014142857142857132,0.03957142857142858,-0.234,0.273,-0.302,36,6,7.695853128097951e-05,6.633664452238008e-05,3.9480477425968274e-05,1.4726938388776034e-05,0.00012545648496598005,0.00012974381388630718,0.999078631401062,0.00012773973867297173,0.00034091100678779185,furious,caring,0
hit:11035_conv:22071,furious,My neighbour dog is very agresisive towards other female dogs,3.0,Thankfully my dog was able to defend herself against the attack. They were both shaken up but not hurt. I was so mad at my neighbor for being careless,Your neighbor is very careless. Thankfully no one got hurt,2,0.43181828,0.39823663,0.16994509,0.45596188,0.40259606,0.14144209,0,0,0,-0.10866666666666669,0.30044444444444446,-0.10733333333333334,-0.242,-0.02799999999999997,-0.38999999999999996,29,10,0.004026844631880522,0.04667414352297783,0.00018971771351061761,0.010923812165856361,0.00045317490003071725,0.0002100893179886043,0.11469192057847977,0.0023480693344026804,0.8204823136329651,angry,grateful,0
hit:5304_conv:10609,disappointed,Super upset with a company I thought was trustworthy.,2.0,Super upset with a company I thought was trustworthy.,Why what did they do to betray your trust?,1,0.9157383,0.07965001,0.004611637,0.8438302,0.15237959,0.0037902168,0,0,2,0.42799999999999994,-0.04080000000000002,0.32120000000000004,-0.07,0.417,0.27699999999999997,9,9,5.721482011722401e-05,4.338339203968644e-05,2.6864296160056256e-05,1.97362696781056e-05,0.00019549645367078483,0.0003910001541953534,0.9986363053321838,0.00023382669314742088,0.0003961314505431801,disappointed,trusting,0
hit:5304_conv:10609,disappointed,Super upset with a company I thought was trustworthy.,2.0,Well I looked up reviews..I did not see anything bad in my FB groups about them either..and they decided to charge me early and did not want to refund me!,I would be so mad I dislike when company's charge my card did you call to get a refund for the charge?,2,0.60501206,0.31847104,0.07651686,0.96952474,0.028082915,0.0023923202,0,0,2,0.08875000000000001,-0.024750000000000008,0.009999999999999998,-0.04577777777777778,0.10555555555555557,0.041333333333333326,30,22,0.00014682811161037534,0.003995353356003761,1.8921829905593768e-05,4.1651554056443274e-05,0.0008837089990265667,0.0008896446088328958,0.9908328652381897,0.000119243428343907,0.003071780549362302,furious,angry,0
hit:5304_conv:10609,disappointed,Super upset with a company I thought was trustworthy.,2.0,They had NO number_comma_ support was super rude but finally refunded me..not without a lot of threats though :/,I would make a complaint and try contacting the BBB that is so unfair or even get your bank to dispute the charge.,3,0.7093011,0.23966704,0.05103185,0.9104726,0.08572149,0.0038059035,0,0,0,-0.036857142857142866,0.05714285714285714,0.112,-0.08266666666666668,0.05888888888888889,0.032444444444444435,19,23,0.0007697363034822047,0.9970043301582336,0.0001885292149381712,0.0014205874176695943,0.00010168874723603949,4.573690239340067e-05,0.00010621854016790166,0.00011274020653218031,0.0002504007425159216,furious,anticipating,1
hit:3896_conv:7793,embarrassed,I once walked around all day with toilet paper on my shoe. I couldn't believe my luck.,1.0,I once walked around school campus and found toilet paper on my shoe. It had been hours since I was in the restroom last.,Oh no_comma_ did anyone notice,1,0.5672955,0.38125977,0.05144478,0.53064215,0.4398981,0.029459752,0,0,0,0.2335,-0.39025,-0.23525000000000001,0.292,-0.184,-0.018,24,5,0.00033463904401287436,9.118124580709264e-05,7.147866563173011e-05,0.002315004589036107,0.00046242569806054235,0.015599315986037254,0.018290385603904724,0.00012319444795139134,0.9627124071121216,disgusted,surprised,1
hit:3896_conv:7793,embarrassed,I once walked around all day with toilet paper on my shoe. I couldn't believe my luck.,1.0,I hope not! I went to classes and ate food all while having this paper tail.,I am sure no one noticed,2,0.52568537,0.3839216,0.09039302,0.41455388,0.54122204,0.044224046,0,0,0,0.38839999999999997,-0.45999999999999996,-0.05039999999999998,0.266,-0.438,0.16299999999999998,16,6,0.17695914208889008,0.15935219824314117,0.00045627926010638475,0.08901403844356537,0.0007553559262305498,0.007347772363573313,0.0020487147849053144,0.0006483711767941713,0.5634181499481201,guilty,afraid,1
hit:2259_conv:4519,confident,I was pretty sure I was going to get a good grade on my paper,2.0,I was pretty sure I was going to get a good grade on my paper,"""was"" pretty sure ?",1,0.006206122,0.0977295,0.8960644,0.13862544,0.7953154,0.06605924,0,0,2,0.4983333333333333,-0.25633333333333336,0.14933333333333335,0.599,-0.21400000000000002,0.354,15,4,6.522914918605238e-05,0.00011762080976041034,1.5105265447346028e-05,2.427490289846901e-05,0.00027089976356364787,0.0015791365876793861,0.9972501397132874,0.00012745222193188965,0.0005501250852830708,confident,impressed,1
hit:2259_conv:4519,confident,I was pretty sure I was going to get a good grade on my paper,2.0,I got a good grade but I ended up failing the class,I am sorry to hear that.,2,0.6761684,0.26782715,0.056004472,0.82341164,0.1565766,0.020011758,2,0,0,0.0876,-0.1872,-0.030400000000000003,0.166,-0.20900000000000002,-0.344,12,6,0.00018614761938806623,0.0016638454981148243,2.69482443400193e-05,9.596443851478398e-05,0.997318685054779,6.113999552326277e-05,0.00022932825959287584,0.0003673772152978927,5.0573464250192046e-05,ashamed,devastated,1
hit:11044_conv:22088,disappointed,One time there was a movie I wanted to see that had really good reviews. I went to see it and it was not very good at all,1.0,I just saw a movie I had been looking forward to and it was terrible,What movie was it? Is it currently in theaters?,1,0.9609667,0.033441562,0.0055916808,0.02503992,0.9332194,0.041740686,0,0,2,0.02099999999999999,0.181,0.17149999999999999,0.552,0.195,-0.013000000000000001,15,9,4.948867717757821e-05,4.191486004856415e-05,2.273518475703895e-05,3.0005807275301777e-05,0.00023656492703594267,0.00035033689346164465,0.9990202188491821,0.00011054517381126061,0.00013814220437780023,sad,annoyed,0
hit:11044_conv:22088,disappointed,One time there was a movie I wanted to see that had really good reviews. I went to see it and it was not very good at all,1.0,It was the new Jurassic World,Thats too bad! I was hoping that one was going to be good!,2,0.011117144,0.30984744,0.6790354,0.64435846,0.24826942,0.10737205,1,0,0,0.5389999999999999,-0.11599999999999999,0.332,0.1836,-0.2024,-0.086,6,13,9.979353490052745e-05,0.00012514812988229096,1.5302523024729453e-05,3.7516485463129357e-05,5.421077730716206e-05,8.598131535109133e-05,4.3611875298665836e-05,1.4245030797610525e-05,0.9995242357254028,disappointed,disappointed,1
hit:9235_conv:18471,embarrassed,I accidentally passed gas in front of my mother in law. I felt so humiliated.,3.0,I accidentally passed gas in front of my mother in law.,Oh no! Did she say anything about it?,1,0.8160495,0.17463486,0.009315606,0.69356453,0.2943441,0.012091366,0,0,2,0.23079999999999998,-0.001200000000000001,0.20600000000000002,0.142,-0.38,-0.036,11,8,7.37481823307462e-05,6.585857772734016e-05,5.765235619037412e-05,1.537862954137381e-05,0.00015760456153657287,0.000583420682232827,0.9970244765281677,0.0007080059149302542,0.0013138307258486748,embarrassed,impressed,0
hit:9235_conv:18471,embarrassed,I accidentally passed gas in front of my mother in law. I felt so humiliated.,3.0,She told me I am a disgrace. I felt so humiliated.,I think that as a bit harsh! It was not like you did it on purpose thinking it would be funny or anything.,2,0.96736217,0.0295429,0.0030949228,0.67266756,0.29673678,0.030595658,0,0,0,-0.4613333333333334,0.10666666666666665,-0.258,0.27825,-0.10375000000000001,0.07049999999999998,11,23,9.423579467693344e-05,0.00012124673958169296,1.5734271073597483e-05,2.4500423023710027e-05,4.424390499480069e-05,0.00014061073306947947,0.00011288244422757998,1.4647251191490795e-05,0.9994319081306458,embarrassed,apprehensive,0
hit:9029_conv:18059,impressed,It was really cool to be at the award ceremony for my friend whose paper received a scholarship. I knew she had a good piece of writing on her hands that I'd helped edit_comma_ but I didn't expect it to win an award!,4.0,My friend wrote a creative writing piece that I helped edit_comma_ and it won her a scholarship. I was so proud_comma_ like a dad_comma_ even though we are roughly the same age.,Congrats to your friend! That is an amazing accomplishment.,1,0.0010241781,0.018344238,0.9806316,0.0013148624,0.0069190394,0.99176615,1,0,0,0.45999999999999996,-0.1307272727272727,0.20145454545454547,0.8295,0.335,0.5425,32,9,0.0011928384192287922,0.9688289165496826,0.00020543052232824266,0.00041350629180669785,0.0002528357144910842,3.183786975569092e-05,0.0005677402950823307,0.002236041007563472,0.026270844042301178,proud,grateful,1
hit:9029_conv:18059,impressed,It was really cool to be at the award ceremony for my friend whose paper received a scholarship. I knew she had a good piece of writing on her hands that I'd helped edit_comma_ but I didn't expect it to win an award!,4.0,Yeah it was! I joke with her that I should get a portion of the money since I told her she had a really good piece and that she should submit it. She was not originally going to.,I would be proud of her too! Hopefully her success continues. You sound like a good friend!,2,0.14815433,0.47111714,0.3807285,0.0011510234,0.0093602175,0.9894888,1,0,0,0.4408571428571428,-0.07514285714285715,0.031142857142857146,0.6245714285714287,0.07114285714285713,0.2091428571428571,38,17,0.0008132776711136103,0.5137311816215515,0.39343976974487305,0.08993827551603317,0.0006841232534497976,0.0004320090520195663,0.0002066913730232045,0.00042527003097347915,0.0003294368216302246,embarrassed,caring,1
hit:1893_conv:3786,anticipating,I am excited for the new super smash bros game coming out for the switch soon,2.0,I am excited for the new super smash bros game coming out for the switch soon,My boyfriend just bought a Nintendo Switch last week. It was expensive!,1,0.001178555,0.008150656,0.9906708,0.18219276,0.4152186,0.40258867,0,2,0,0.35771428571428576,0.2911428571428572,0.1722857142857143,0.1664,-0.006400000000000008,-0.0396,16,12,0.0001103103713830933,0.00010190013563260436,1.855942900874652e-05,1.6218913515331224e-05,0.00010269827180309221,0.00013697876420337707,0.00011076398368459195,1.7802154616219923e-05,0.9993846416473389,anticipating,jealous,1
hit:1893_conv:3786,anticipating,I am excited for the new super smash bros game coming out for the switch soon,2.0,That is a great choice_comma_ I love mine so so much,I will have to ask him about the Super Smash Bro's game. Most likely he is looking forward to it as well!,2,0.0018204745,0.0060126763,0.9921669,0.0012068804,0.05631895,0.9424741,0,0,0,0.6955,0.06099999999999999,0.3625,0.28828571428571426,0.074,0.20028571428571432,11,22,0.0018084719777107239,0.020402517169713974,0.0002486487792339176,4.069723581778817e-05,2.632753057696391e-05,0.00012943822366651148,0.0009910354856401682,0.0005031264154240489,0.9758496880531311,joyful,anticipating,1
hit:5462_conv:10925,disappointed,every week i have a laundry list of things i need to get when i get paid. then pay day comes and it's gone in a second.,1.0,every week i have a laundry list of things i need to get when i get paid. then pay day comes and it is gone in a second.,Hm I can relate to that haha,1,0.4492992,0.48976746,0.060933296,0.031203566,0.45051718,0.51827925,1,0,0,0.14184615384615387,-0.27353846153846156,-0.15446153846153846,0.315,-0.14,0.077,28,7,0.0011097773676738143,0.985016942024231,8.562301809433848e-05,0.00014626866322942078,0.00015924884064588696,0.00018181792984250933,6.304137059487402e-05,0.0014094249345362186,0.011827859096229076,disappointed,nostalgic,1
hit:5462_conv:10925,disappointed,every week i have a laundry list of things i need to get when i get paid. then pay day comes and it's gone in a second.,1.0,it is really hard to always be broke,I am not always broke but I feel like what helps is leaving my credit / debit card at home and just carry cash for what I need,2,0.77316135,0.19247651,0.03436214,0.010353406,0.23753716,0.75210947,0,2,0,-0.453,0.298,-0.013999999999999999,0.16749999999999998,-0.07466666666666667,-0.04,8,28,0.00021652613941114396,4.590238313539885e-05,2.1455825844896026e-05,9.423922165296972e-05,0.0005098421825096011,0.0017234586412087083,0.00043181859655305743,2.6535955839790404e-05,0.9969303011894226,sad,guilty,0
hit:11651_conv:23302,jealous,my coworker got the big promotion that I had been wanting.,2.0,My coworker got the job promotion that I had been working so hard to get.,That sucks. I have had that happen. It did not feel good.,1,0.0054137493,0.08848293,0.9061034,0.9713211,0.024798961,0.0038798728,1,2,0,0.34966666666666674,0.22433333333333336,0.3233333333333333,0.4072,0.094,0.060399999999999995,15,12,0.0003542123595252633,0.007204257417470217,4.196138252154924e-05,0.0005634739063680172,0.0001162892731372267,0.00015680596698075533,0.0003135986044071615,3.171473872498609e-05,0.9912176728248596,jealous,disappointed,1
hit:11651_conv:23302,jealous,my coworker got the big promotion that I had been wanting.,2.0,It does not I felt I worked harder for it_comma_ too.,Sounds like you deserved that promotion.,2,0.16216731,0.6392082,0.19862449,0.033637412,0.28624573,0.68011683,1,0,0,0.193,-0.247,-0.098,0.5855,0.1565,0.15100000000000002,11,6,0.0003011999651789665,0.9981081485748291,0.00018623263167683035,0.0002242381015093997,7.974263280630112e-05,6.452775414800271e-05,6.061856038286351e-05,0.0009215435129590333,5.377625348046422e-05,disappointed,jealous,0
hit:6547_conv:13094,surprised,I bought a book online last week. The company made a mistake and sent me the whole series by accident. I was pleasantly surprised by this.,2.0,I bought the first book in a series online last weke. The company messed up and sent me the whole series by accident. I was pleasntly surprised by this.,That is a nice surprise! Did you get charged more later?,1,0.5373242,0.3295195,0.13315631,0.0014458187,0.018490426,0.9800638,0,0,2,0.28475,0.029250000000000012,0.11974999999999995,0.6966666666666667,0.274,0.25266666666666665,29,11,7.195026410045102e-05,0.0030587115325033665,3.026249396498315e-05,2.589065843494609e-05,0.00024668604601174593,0.00010526146070333198,0.9960349202156067,0.0001535401534056291,0.00027283819508738816,surprised,surprised,1
hit:6547_conv:13094,surprised,I bought a book online last week. The company made a mistake and sent me the whole series by accident. I was pleasantly surprised by this.,2.0,No I never heard anything from them. And I am not going to tell them.,I would not either. Lucky day for you!,2,0.4981215,0.47393063,0.027947905,0.080136575,0.21894331,0.70092016,1,2,0,0.102,-0.3,-0.086,0.448,-0.13933333333333334,0.07266666666666664,15,8,0.000758594658691436,0.997503936290741,0.00022035879374016076,0.0003775115474127233,6.930215022293851e-05,2.7311903977533802e-05,3.6188055673846975e-05,0.0005192226963117719,0.00048759925994090736,afraid,content,0
hit:1383_conv:2767,furious,I was upset at the way the school is functioning this year.,3.0,I have been upset at the way my daughters' school has changed this year.,Oh no_comma_ what happened?,1,0.9688428,0.02916933,0.0019878556,0.67223376,0.3093728,0.018393517,0,0,1,0.06966666666666668,-0.19133333333333336,-0.03933333333333334,0.0,0.0,0.0,14,4,0.00023814306769054383,4.243494549882598e-05,5.9820726164616644e-05,0.00020550722547341138,0.0014335160376504064,0.07403112202882767,0.9229139089584351,0.0004997169598937035,0.000575796642806381,angry,excited,0
hit:1383_conv:2767,furious,I was upset at the way the school is functioning this year.,3.0,they have changed the way we pick up the kids in the afternoon to where it is much more confusing.,That is not good. Maybe they are trying to protect them better_comma_ but have not figured out a good plan,2,0.83781874,0.15283045,0.009350858,0.8778453,0.11430334,0.007851365,0,0,0,0.10085714285714285,-0.13314285714285712,-0.17485714285714288,0.6407999999999999,-0.04840000000000001,0.27399999999999997,20,20,0.00020258659787941724,4.4091921154176816e-05,0.0001157619699370116,0.00028876381111331284,0.0016107272822409868,0.987126886844635,0.010117663070559502,0.00012595273437909782,0.00036755218752659857,apprehensive,proud,0
hit:9830_conv:19660,disgusted,I left my dog alone in the house when I went to get the mail. While I was gone she got in the cat box and ate the cat poop_comma_ super gross.,3.0,I left my dog alone in the house when I went to get the mail. While I was gone she got in the cat box and ate the cat poop_comma_ super gross.,I would have hated to clean that up. I wonder why they do that?,1,0.90879995,0.07957217,0.011627896,0.9295627,0.06479797,0.005639381,0,0,2,0.012461538461538448,-0.2932307692307692,-0.21430769230769228,0.506,-0.09800000000000002,0.128,32,14,7.94711013440974e-05,0.0010355086997151375,4.3819065467687324e-05,3.82597791031003e-05,0.00014147705223876983,0.00019392988178879023,0.9983713030815125,3.8715465052518994e-05,5.755520032835193e-05,disgusted,disgusted,0
hit:9830_conv:19660,disgusted,I left my dog alone in the house when I went to get the mail. While I was gone she got in the cat box and ate the cat poop_comma_ super gross.,3.0,There was nothing to clean.... she definitely swallowed it. I stuck her outside because I cannot even think about dealing with her licking anything right now. Gives me the hebbie jibbes thinking about it.,Yea that is so gross but also kind of funny. I cant help but laugh.,2,0.8519936,0.13061821,0.017388185,0.34160966,0.314011,0.34437934,0,0,0,0.34285714285714286,-0.24485714285714286,0.08742857142857142,0.45166666666666666,-0.017666666666666674,-0.03866666666666668,34,15,3.6362620448926464e-05,0.0003672965685836971,1.8184666259912774e-05,7.156493666116148e-05,0.0001715692924335599,0.00015289188013412058,0.00014641648158431053,2.4780982130323537e-05,0.9990109205245972,apprehensive,disgusted,1
hit:5560_conv:11120,proud,I'm really pleased with myself! I've worked really hard lately and paid cash for all new kitchen appliances!,3.0,I am really pleased with myself! I have worked really hard lately and I was able to pay cash for all new kitchen appliances!,That something which you should be proud of.,1,0.0012900684,0.009181595,0.98952836,0.010230157,0.20589483,0.78387505,0,0,0,0.41422222222222227,-0.008444444444444456,0.25288888888888894,0.5760000000000001,-0.06,0.427,24,8,0.0031507746316492558,0.580049455165863,0.0002646469511091709,0.00019033331773243845,0.004596776328980923,0.4005739390850067,0.001025610021315515,0.00990396086126566,0.0002444636484142393,proud,ashamed,1
hit:5560_conv:11120,proud,I'm really pleased with myself! I've worked really hard lately and paid cash for all new kitchen appliances!,3.0,Yes_comma_ it was nice not having to pay interest on such a large purchase!,I hate interest too. It is always to pay cash.,2,0.0122961225,0.07739799,0.91030586,0.92815423,0.065872066,0.005973733,0,2,0,0.42119999999999996,0.1048,0.2848,0.09600000000000003,0.3045,0.177,14,10,0.0015201683854684234,0.9937268495559692,0.0004115882911719382,0.001507062348537147,0.0002206879435107112,1.6595504348515533e-05,0.0017667602514848113,0.0005440154345706105,0.0002863266854546964,excited,sad,0
hit:2468_conv:4936,terrified,I was so scared when I watched the new Insidious movie. I am such a scaredy cat!,1.0,I was so scared when I watched the new Insidious movie. I am such a scaredy cat!,I do not like those movies because of that,1,0.8719811,0.111328185,0.016690759,0.96716255,0.029735876,0.0031015486,0,2,0,0.06720000000000001,0.10400000000000001,-0.1648,0.454,-0.025999999999999995,-0.03133333333333333,17,9,0.0009729128796607256,0.028598997741937637,0.00012978487939108163,0.0027358494699001312,0.00023677175340708345,8.679491293150932e-05,0.0005602797609753907,0.0001356841967208311,0.9665429592132568,terrified,disgusted,0
hit:2468_conv:4936,terrified,I was so scared when I watched the new Insidious movie. I am such a scaredy cat!,1.0,Yeah_comma_ I do not know what I was thinking.,I guess try and forget about it,2,0.666337,0.31622413,0.017438859,0.18721303,0.7083133,0.10447368,0,0,0,0.4366666666666667,-0.18866666666666668,0.2233333333333333,0.03733333333333333,-0.06933333333333333,-0.19533333333333333,9,7,0.000812559446785599,0.005695362575352192,6.281901005422696e-05,0.00013681095151696354,1.2855932254751679e-05,0.00043455263948999345,0.0002046537701971829,6.724088598275557e-05,0.9925730228424072,anxious,prepared,1
hit:6614_conv:13229,sad,I am having a hard time coping with having to kick someone out. I know it's been necessary for them to get better but it doesn't make it any easier,4.0,I am having a hard time coping with having to kick someone out.,Are you kicking them out for a valid reason?,1,0.9652162,0.032178335,0.002605461,0.30040875,0.67919564,0.020395644,0,0,2,-0.1305,0.2085,0.18200000000000002,0.2006666666666667,0.07333333333333333,0.19133333333333333,13,9,4.8325684474548325e-05,3.6560748412739486e-05,3.264762563048862e-05,4.368502413854003e-05,0.00026802459615282714,0.00041247784974984825,0.9989956021308899,9.790912736207247e-05,6.470343214459717e-05,sad,annoyed,0
hit:6614_conv:13229,sad,I am having a hard time coping with having to kick someone out. I know it's been necessary for them to get better but it doesn't make it any easier,4.0,YEP! They are abusive and need lots of help I am not offering anymore..They have to want it for themselves!. I know it is been necessary for them to get better but it does not make it any easier,Just make it short and sweet.,2,0.8863168,0.10165607,0.012027173,0.03284759,0.45432025,0.51283216,0,0,0,0.25345454545454543,-0.0065454545454545435,0.07327272727272728,0.024000000000000004,-0.26533333333333337,-0.26733333333333337,39,6,0.0048217568546533585,0.8874621987342834,0.0001424020592821762,0.00015635197632946074,0.00032355618895962834,0.000523279479239136,0.0007890139822848141,0.05406767874956131,0.051713746041059494,hopeful,joyful,0
