conv_id,context,prompt,empathy,speaker_utterance,listener_utterance,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry
hit:6309_conv:12619,anticipation,I applied for a job at my son's school. I am really counting on getting it.,4.0,I applied for a job at my son's school.,thats great i hope you get it !,0.015294549,0.7972414,0.18746404,0.001626905,0.010285951,0.9880872,1,0,0,0.459,-0.036,0.35,0.75,0.0506666666666666,0.4773333333333333,9,8,0.0004033581062685,0.0329143591225147,0.9604445099830629,0.0052432613447308,0.0002034242206718,0.0004065081011503,0.0001162200933322,0.0001243681763298,0.0001439158804714,1
hit:6309_conv:12619,anticipation,I applied for a job at my son's school. I am really counting on getting it.,4.0,Thanks. I am really counting on it.,Money is always good_comma_ and you will be near your son hopefully he does not find it embarrassing _comma_ u know how kids are    ,0.003123073,0.090430565,0.90644634,0.039024517,0.24356474,0.71741074,1,0,0,0.836,-0.056,-0.078,0.4042222222222222,-0.09,0.0191111111111111,7,24,0.000396083749365,0.0002850615128409,0.0182447116822004,0.980478584766388,0.0001160410611191,0.0001714125392027,8.6097905295901e-05,0.0001073862586054,0.0001145952264778,1
hit:8642_conv:17285,anticipation,I have my final math exam tomorrow. Been studying all week and never felt so prepared!,3.0,I have my final math exam tomorrow. Never felt so prepared in my life!,That is awesome.  Is this for college?,0.11663951,0.33703446,0.54632604,0.0014246413,0.011713033,0.9868623,1,0,2,0.248,-0.02725,0.202,0.6799999999999999,0.364,0.637,14,7,0.0002064313448499,0.0144849615171551,7.676327368244529e-05,3.764298162423074e-05,0.0002711463312152,0.0002399745571892,0.9837892651557922,0.0007915590540505,0.0001021467905957,1
hit:8642_conv:17285,anticipation,I have my final math exam tomorrow. Been studying all week and never felt so prepared!,3.0,It is! It is my final exam for the semester too!,You must be feeling great.  What are you studying?,0.008644036,0.32054818,0.6708078,0.0029633695,0.079344824,0.9176918,0,0,2,-0.1493333333333333,0.0433333333333333,0.0446666666666666,0.448,-0.0826666666666666,0.188,11,9,4.9109497922472656e-05,0.0005295946612022,1.900907955132425e-05,6.018961357767694e-05,0.0001657075772527,8.993733354145661e-05,0.9989640712738036,5.408999277278781e-05,6.820278940722346e-05,0
hit:8324_conv:16648,anticipation,I did really well this quarter at work. I should be getting a bonus because of exceeding my goals.,3.0,I should be receiving a bonus for how well I have been doing at work. ,Wow_comma_ I hope you do get a nice bonus. Sounds like you work pretty hard.,0.011682963,0.13680227,0.85151476,0.002341302,0.017797986,0.9798607,1,0,0,0.526,0.0834999999999999,0.324,0.5007999999999999,0.0634,0.209,15,15,0.0006504308548755,0.8155221343040466,0.0224476400762796,0.1598995923995971,0.0002755304740276,0.0004207837919238,0.0002208850200986,0.0002711214474402,0.0002919492544606,1
hit:8324_conv:16648,anticipation,I did really well this quarter at work. I should be getting a bonus because of exceeding my goals.,3.0,I cant say for if Ill get it_comma_ but I wish that I do.,Well_comma_ Ill keep my fingers crossed for you.,0.12223189,0.64517874,0.2325894,0.0087321615,0.38280416,0.60846364,1,0,0,0.0775,-0.0515,-0.002,-0.2305,-0.27,-0.2269999999999999,14,8,0.0149030052125453,0.0994736105203628,0.0002616072597447,0.0004227343015372,0.0001905832468764,0.1510005593299865,0.0858457088470459,0.0195553246885538,0.628346860408783,0
hit:1088_conv:2176,anticipation,I pray I pass the bar exam next week.,1.0,I pray I pass the bar exam.,I remember when my aunt was studying for that.  Did you already take it?,0.01220136,0.24611157,0.74168706,0.15096541,0.79697365,0.052060947,0,2,2,0.0915,-0.1674999999999999,-0.0264999999999999,0.5140000000000001,-0.1666666666666666,-0.1853333333333333,7,14,8.008527220226824e-05,7.936797919683158e-05,2.8370102882036008e-05,3.958968954975717e-05,0.0019667220767587,0.0009154048748314,0.9957197308540344,0.0001286398328375,0.0010420557809993,1
hit:1088_conv:2176,anticipation,I pray I pass the bar exam next week.,1.0,No I take it next week.,Oh my!  I wonder if things have changed since 15 years ago.   How is the studying going?,0.08315261,0.8509057,0.06594165,0.3650685,0.56131697,0.07361451,0,0,2,0.338,-0.232,-0.301,0.1364,-0.2271999999999999,-0.0659999999999999,6,17,0.0001611607149243,9.142090857494622e-05,4.4047039409633726e-05,1.9877599697792903e-05,0.0004296117112971,0.008214620873332,0.989900529384613,0.0003990759723819,0.0007396850269287,1
hit:310_conv:621,anticipation,I went in for a third interview at a company considering me. The owner was in attendance_comma_ and I could see he was impressed with my portfolio. They told me they still were looking at two other candidates_comma_ but I bet I'll get an offer tonight or tomorrow.,2.0,I know I should not count my chicks before they hatch_comma_ but I am feeling pretty good after that interview today!,Oh what job was the interview for?,0.0057990914,0.0462111,0.94798976,0.12917688,0.8398551,0.030968003,0,0,2,0.4682222222222221,-0.0457777777777777,0.0204444444444444,0.267,0.311,0.3359999999999999,21,7,0.0001672570506343,0.0009277749340981,5.293602225719951e-05,7.2074763011187315e-06,0.0004130164161324,0.000511779973749,0.9955196380615234,0.0009879183489829,0.0014125409070402,0
hit:310_conv:621,anticipation,I went in for a third interview at a company considering me. The owner was in attendance_comma_ and I could see he was impressed with my portfolio. They told me they still were looking at two other candidates_comma_ but I bet I'll get an offer tonight or tomorrow.,2.0,This advertising company! The owner was there - you should have seen his face. My last freelance project was a real winner. Think I got it?,I think you got it man! Congratz!,0.021754729,0.2119922,0.76625305,0.0013804792,0.021954427,0.97666514,1,0,0,0.532888888888889,-0.0173333333333333,0.4695555555555555,0.572,-0.184,0.236,26,7,0.0007626398582942,8.377578342333436e-05,0.0001413560676155,0.0024407629389315,0.0008604723261669,0.021071508526802,0.0010620314860716,0.0066203116439282,0.9669570922851562,1
hit:8096_conv:16192,anticipation,I used Youtube to fix my fridge.,3.0,I used Youtube to fix my fridge.,It is awesome. Sometimes I also try to find solutions in youtube.,0.07395243,0.5062444,0.41980314,0.005475996,0.06635898,0.928165,0,2,0,0.1233333333333333,-0.2426666666666666,-0.1946666666666666,0.574,0.1709999999999999,0.3455,7,12,0.0002984593738801,0.9986180067062378,0.0002005969872698,0.0001968360593309,0.0001276491821045,4.686037573264912e-05,3.159960760967806e-05,0.0003970649850089,8.281130430987105e-05,0
hit:8096_conv:16192,anticipation,I used Youtube to fix my fridge.,3.0,I am so glad we have Youtube nowadays. So much money saved.,Yeah_comma_ you are right.,0.0063260696,0.033841655,0.9598323,0.015705524,0.30035585,0.6839386,1,0,0,0.6094999999999999,0.0515,0.2799999999999999,0.48,-0.296,0.42,12,4,0.244020015001297,0.0017180879367515,0.0002762757067102,0.1015256643295288,0.0009521354804746,0.476784735918045,0.0936960875988006,0.0022048151586204,0.0788222476840019,1
hit:6970_conv:13940,anticipation,we are going to a concert sunday_comma_ i am sure its going to be great,5.0,we are going to a concert sunday_comma_ i am sure its going to be great,That sounds like a lot of fun! Who are you going to see?,0.0008819917,0.010223145,0.9888948,0.0012545543,0.011807711,0.98693776,0,0,2,0.6264,-0.1048,0.3076,0.4272,-0.0787999999999999,-0.1228,15,13,5.326159589458257e-05,0.0005976567044854,2.301146560057532e-05,3.88152438972611e-05,0.0001205455919262,0.0001971351302927,0.9988617897033693,3.780722909141332e-05,7.011013804003596e-05,1
hit:6970_conv:13940,anticipation,we are going to a concert sunday_comma_ i am sure its going to be great,5.0,breaking ben and 5 finger,Awesome! They play some good music!,0.07593879,0.83534294,0.0887183,0.0014025564,0.009783639,0.9888138,0,0,0,-0.358,-0.472,-0.418,0.7815,0.2965,0.194,5,6,0.0005788778071291,0.9932859539985656,0.0005152871017344,5.903168494114652e-05,0.000141467389767,8.804792742012069e-05,0.0001192774216178,0.0051388628780841,7.310395449167117e-05,0
hit:7215_conv:14430,anticipation,I am looking forward to the new Star Wars movie.  I can't wait to see it.,1.0,I am looking forward to the new Star Wars movie.,oh yea same,0.00094567635,0.008936742,0.9901176,0.50725156,0.43836704,0.054381408,0,2,0,0.3748,0.1088,0.236,0.502,-0.176,-0.056,10,3,0.0017725492361932,0.993805766105652,0.0001585925056133,0.0002925651788245,7.726579497102648e-05,2.892820702982135e-05,0.0001297990238526,0.0004073468444403,0.0033271689899265,1
hit:7215_conv:14430,anticipation,I am looking forward to the new Star Wars movie.  I can't wait to see it.,1.0,I cannot wait to see it!,seems super cool,0.0032481689,0.01172245,0.9850294,0.0017027968,0.01756285,0.9807343,0,0,0,-0.141,-0.5640000000000001,-0.424,0.729,0.203,0.561,6,3,0.0002776795299723,0.9981707334518432,0.0001163810011348,0.0002230011450592,0.0001174485878436,4.947107299813069e-05,6.635047611780465e-05,0.0009076122078113,7.118631765479222e-05,0
hit:8421_conv:16842,anticipation,I'll sign a new contract at my work soon so I am excited about that.,4.0,I will sign a new contract at my workplace soon_comma_ so yeah_comma_ pretty excited about that.,Ooh congratulations_comma_ what for? ,0.00083374063,0.013099711,0.9860665,0.04491967,0.5721812,0.38289914,2,0,1,0.4868571428571427,0.0482857142857142,0.2008571428571428,0.896,0.56,0.434,16,4,0.0001211459821206,0.000258317857515,5.287991007207893e-05,2.6332218112656847e-05,0.0004104914551135,0.0007055602036416,0.0014506774023175,0.9967269897460938,0.000247523188591,1
hit:8421_conv:16842,anticipation,I'll sign a new contract at my work soon so I am excited about that.,4.0,Just another year (and hopefully a small raise!) at the company.,Best of luck with that raise. Congrats to you!,0.002669427,0.09190226,0.90542835,0.00114964,0.009009986,0.9898403,1,0,0,0.4375,-0.2005,0.0489999999999999,0.7793333333333333,0.2673333333333333,0.5046666666666667,11,9,0.0001573446497786,0.000541687652003,8.959015394793823e-05,4.119671211810783e-05,0.0002535927924327,6.610519631067291e-05,9.204409434460104e-05,0.998654842376709,0.0001036490430124,1
hit:11532_conv:23065,anticipation,January my brother came to visit me. I haven't seen him in ten years. I was a little nervous before he arrived.,4.0,I have not seen my brother for ten years before he came to visit me in January.,Oh my_comma_ it must have been an exciting time for you seeing your brother after such a long time,0.48599437,0.47246286,0.04154273,0.0037781212,0.03880385,0.9574181,2,0,0,0.382,-0.3052,-0.038,0.31,-0.1786666666666666,0.1789999999999999,17,19,0.0007142326212488,0.9975067973136902,2.9295197236933745e-05,0.0002068989997496,0.0001736663980409,0.0001534522307338,9.555327415000649e-05,0.0002498638350516,0.0008703217608854,1
hit:11532_conv:23065,anticipation,January my brother came to visit me. I haven't seen him in ten years. I was a little nervous before he arrived.,4.0,It was. I was a little nervous too but we had such a great time catching up.,I can understand why it would be a little nerve wracking but I am glad you caught up with him,0.0044837967,0.022348868,0.97316736,0.0772794,0.44808605,0.4746346,1,0,0,0.0688,0.0883999999999999,-0.0043999999999999,0.0317142857142857,-0.0368571428571428,-0.0748571428571428,17,20,0.0001260739227291,0.0047030663117766,4.3467760406201705e-05,4.290954893804155e-05,0.0001179617102025,0.0001021421776385,0.0001003229699563,6.162926001707092e-05,0.994702398777008,0
hit:10518_conv:21036,anticipation,I had a party at my house recently_comma_ and I got everything ready over a week in advance!,5.0,I had a party last weekend_comma_ and I got everything ready a week in advance so it would go well.,Nice_comma_ gotta be prepared. Hope the party went well. ,0.0014530601,0.05822962,0.9403173,0.0047468413,0.066082954,0.9291702,0,0,0,0.3565714285714286,-0.0259999999999999,0.0839999999999999,0.7575,0.0395,0.3345,20,9,0.0003405599272809,0.1663390100002288,0.5858883857727051,0.2445189356803894,0.0002673196140676,0.0004452638386283,0.0005839774385094,0.0011419774964451,0.0004745938058476,1
hit:10518_conv:21036,anticipation,I had a party at my house recently_comma_ and I got everything ready over a week in advance!,5.0,It went very well_comma_ my guests all seemed to have a good time_comma_ and we did not run out of booze or food the wole night!,An endless flow of booze is the key to a successful party_comma_ sounds like it was a good time._comma_,0.0020816533,0.01738629,0.9805321,0.0048295036,0.042773806,0.9523967,0,0,0,0.32775,-0.0532499999999999,0.0497499999999999,0.3692,-0.0012,0.0716,26,19,0.000643893610686,0.9909886717796326,7.43833152228035e-05,0.0001392094709444,0.0001035303503158,0.000112411675218,0.000137378097861,0.0002396138443145,0.0075608100742101,1
hit:11020_conv:22040,anticipation,The other day i was asked to bake a cake. I love baking cakes.,5.0,The other day i was asked to bake a cake for a birthday party. I love baking cakes.,That is so fun! I have always wanted to get into baking. How did the cake turn out?,0.0011483679,0.010390344,0.98846126,0.0012045684,0.010187098,0.98860836,0,2,2,0.5875555555555556,-0.0388888888888888,-0.1139999999999999,0.435,0.018,0.049,18,18,6.010475044604391e-05,0.000151244472363,3.065201599383727e-05,1.1612810340011492e-05,0.0001303740427829,0.0003420931170694,0.998765468597412,0.0001093158134608,0.0003991835401393,1
hit:11020_conv:22040,anticipation,The other day i was asked to bake a cake. I love baking cakes.,5.0,It turned out great! I knew I was going to be able to do it but made me so happy to see the outcome. ,I bet you were so proud of your creation! I hope everyone enjoyed the cake.,0.0013766142,0.0061334283,0.9924899,0.0011645219,0.009122153,0.9897133,1,0,0,0.491,-0.00825,0.2655,0.5820000000000001,0.066,0.2796,24,15,0.001078711473383,0.9155351519584656,0.0680965334177017,0.0008181004668585,0.0005860792589373,0.0001598843955434,0.0001872892462415,0.0004176814400125,0.0131205515936017,1
hit:5657_conv:11315,anticipation,I am hosting a dinner party for friends tomorrow_comma_ and I think I have everything ready.,4.0,I am hosting a dinner party for some friends tomorrow night.,That is very nice of you. I hope you guys have a great time!,0.0017714206,0.5430424,0.4551861,0.0015006645,0.0053212745,0.993178,1,0,0,0.6268,-0.0327999999999999,-0.076,0.6008,-0.1684,0.3416,11,14,0.000711424218025,0.0540541522204875,0.9396318793296814,0.0046767266467213,0.0001898332702694,0.00023411703296,0.0001514509494882,0.0002134204405592,0.0001369955716654,1
hit:5657_conv:11315,anticipation,I am hosting a dinner party for friends tomorrow_comma_ and I think I have everything ready.,4.0,Thank you very much. I believe that I have gotten everything ready for it. Fingers crossed.,I am sure it will go well! What are you cooking?,0.001382685,0.027405892,0.9712115,0.0012652122,0.043079615,0.95565516,1,0,1,0.3044,-0.254,0.062,0.313,-0.1855,0.203,16,11,0.0001256220130017,6.636963371420279e-05,9.87853782135062e-05,1.352742128801765e-05,0.0003245931002311,0.0012431587092578,0.9974615573883056,0.0001831383706303,0.0004832490521948,1
hit:1047_conv:2094,anticipation,I have been really worked up lately waiting for my niece and newphews to visit. They are so important to me and we only get to see them for a few weeks a year.,4.0,I love being around them and it is great to see them each year.,Who would that be?,0.0017335593,0.0050998223,0.9931666,0.09088389,0.853247,0.05586919,0,0,1,0.5675,-0.1315,0.1049999999999999,0.163,-0.348,-0.0189999999999999,14,4,7.271918002516031e-05,0.0031963472720235,3.451106385909952e-05,0.0001245914609171,6.959801976336166e-05,0.000245856877882,0.9960827827453612,0.000122884652228,5.060838520876132e-05,0
hit:1047_conv:2094,anticipation,I have been really worked up lately waiting for my niece and newphews to visit. They are so important to me and we only get to see them for a few weeks a year.,4.0,O I am sorry_comma_ my niece and nephews_comma_ only seem in the summer. Do you get company during the summer?,I love seeing mine too. I know how happy that must make you feel. Mine are local.,0.54508704,0.4110364,0.043876577,0.0016295016,0.012634767,0.9857357,0,2,0,0.40925,-0.2285,-0.0282499999999999,0.4868888888888888,-0.0835555555555555,0.1719999999999999,20,17,0.9820457100868224,0.0154691496863961,0.0010537368943914,0.0001782482577254,3.9942697185324505e-05,0.0001236011448781,8.794046880211681e-05,0.000404221296776,0.0005974649684503,1
hit:1975_conv:3950,anticipation,I almost make a list before I go food shopping_comma_ never want to forget anything.,3.0,I always make a list before I go food shopping_comma_ never want to forget anything.,That is a great idea! I need to do that as well_comma_ seems I always forget something!,0.02422508,0.46288672,0.51288825,0.018800708,0.097296305,0.88390297,0,0,0,0.288,-0.1674285714285714,-0.06,0.2799999999999999,0.0828,-0.0163999999999999,15,17,0.0007522676605731,0.969808042049408,8.100792911136523e-05,0.0005870444583706,0.0001376069849357,0.0005727162933908,0.0007417834713123,0.0001385016075801,0.0271809734404087,0
hit:1975_conv:3950,anticipation,I almost make a list before I go food shopping_comma_ never want to forget anything.,3.0,It is helped so much_comma_ never have to drive back to get one more thing anymore!,That is great! I am happy for you!,0.012422769,0.108633615,0.8789436,0.0014968745,0.005619393,0.9928838,1,0,0,0.1176,-0.1399999999999999,-0.0616,0.958,0.4,0.5820000000000001,16,8,0.0004616639052983,0.9932268261909484,0.0002696635492611,0.0001725456677377,0.0001720103900879,4.804140189662576e-05,9.461442095926031e-05,0.0054811816662549,7.351906970143318e-05,0
hit:4044_conv:8088,anticipation,I have a big exam next week_comma_ but I feel totally prepared for it.,5.0,I have a big exam coming up next week_comma_ and yet I feel totally prepared for it.,That is great! Good luck! That attitude says a lot.,0.0045581195,0.05111629,0.9443256,0.0014280594,0.008159175,0.9904128,1,0,0,0.38325,-0.052,0.216,0.5373333333333333,-0.1026666666666666,0.2579999999999999,17,10,0.0001855560985859,0.0135383140295743,0.0002113061054842,5.5284584959736094e-05,0.0003847931802738,7.027510582702234e-05,0.0001239428383996,0.9853157997131348,0.0001147765069617,1
hit:4044_conv:8088,anticipation,I have a big exam next week_comma_ but I feel totally prepared for it.,5.0,Thank you. I studied quite hard and think that I will do well_comma_ regardless of what questions are on it.,That is a recipe for success. I think you will crush it.,0.002542935,0.034155995,0.9633011,0.015842034,0.10304813,0.88110983,1,0,0,0.3373333333333333,-0.089,0.2036666666666667,0.3648,0.0571999999999999,0.3324,20,12,0.0025325324386358,0.0008483678102493,0.0001894951128633,0.0003248469729442,0.0011149175697937,0.993565022945404,0.0002190384548157,0.0010549275903031,0.0001508159621153,1
hit:11850_conv:23701,anticipation,After weeks of studying im ready for my math test,5.0,After weeks of studying im ready for my math test,I hope you do well on it.,0.01571241,0.46553734,0.51875025,0.0047117737,0.10441778,0.89087045,1,0,0,0.073,-0.253,0.054,0.597,-0.135,0.2749999999999999,10,7,0.0005250705289654,0.0002999015850946,0.9950709342956544,0.0031452346593141,5.52666861040052e-05,0.0003141674387734,8.061972766881809e-05,0.0003393621300347,0.000169419858139,0
hit:11850_conv:23701,anticipation,After weeks of studying im ready for my math test,5.0,i think im prepared enough,Give it all of your best.,0.043386064,0.46156758,0.49504635,0.017513534,0.29161313,0.6908733,0,0,0,0.496,-0.112,0.351,0.5,-0.308,0.0,5,6,0.0001123769325204,0.0006010986398905,6.405524618458003e-05,4.9464979383628815e-05,8.194736437872052e-05,0.0001490397553425,0.0003555759903974,0.9985066056251526,7.970382284838706e-05,1
hit:7711_conv:15423,anticipation,I have been on several dates with this girl and I feel Im going to ask her to be my gf. Im sure she will say yes. ,5.0,Me and this girl have been dating for awhile now_comma_so I think Im going to ask her to be my girlfriend. ,Nice! You must be pretty confident she will say yes.,0.012364517,0.6061116,0.38152394,0.0045770924,0.076455764,0.9189672,0,0,0,0.3526666666666666,0.074,0.1206666666666666,0.4156666666666666,-0.2059999999999999,0.1973333333333333,21,10,0.0005992744117975,0.9932501316070556,0.0011718869209289,0.0001112847821786,0.0001181529878522,5.574699389399029e-05,0.0001388240780215,0.0044825617223978,7.211164484033361e-05,1
hit:7711_conv:15423,anticipation,I have been on several dates with this girl and I feel Im going to ask her to be my gf. Im sure she will say yes. ,5.0,Yes I agree. I feel that way about it. You know me too well. ,I hope it goes well for you and brings happiness to you both.,0.049886696,0.4666057,0.48350763,0.0013036733,0.020716537,0.9779798,1,0,0,0.4765,-0.251,0.1325,0.598,-0.0066666666666666,0.3553333333333333,14,13,0.0005594326648861,0.0001243253645952,0.0067662061192095,0.991589367389679,0.0004789954982697,0.0001755433622747,0.0001045243479893,0.0001501315855421,5.1524373702704906e-05,1
hit:8080_conv:16160,anticipation,One time I bought emergency supplies before a hurricane,3.0,One time I bought emergency supplies before a hurricane,That was probably a good plan to buy them ahead of time,0.12673078,0.7877177,0.08555154,0.02396326,0.32746696,0.64856976,0,0,0,-0.1076,0.1828,0.176,0.4668,-0.0059999999999999,0.2644,9,12,0.0001298927236348,0.0001767556823324,1.278471427212935e-05,3.2803269277792424e-05,3.210887734894641e-05,6.107080116635188e-05,5.451438846648671e-05,1.953715036506765e-05,0.999480664730072,0
hit:8080_conv:16160,anticipation,One time I bought emergency supplies before a hurricane,3.0,Yup_comma_ people started charging like $5 per bottle of water,Wow_comma_ thats insane.  I feel like thats illegal,0.6147009,0.36254364,0.022755487,0.83995116,0.13307418,0.026974691,0,0,0,0.302,-0.444,-0.1445,-0.178,0.206,-0.178,10,8,0.0015390331391245,0.659876823425293,0.00029015893233,0.1013165488839149,0.0026336947921663,0.1471109539270401,0.0154340183362364,0.0008039101376198,0.0709948614239692,0
hit:6442_conv:12885,anticipation,I am still waiting for my new passport book.,5.0,I applied for a new passport now I am waiting for it_comma_ how it gets here soon.,I know how you feel. Do you have a big trip planned once you receive your passport?,0.018607436,0.6657757,0.31561688,0.13538395,0.7874762,0.077139854,1,0,2,0.2744999999999999,-0.06,0.132,0.5362857142857143,-0.0005714285714285,0.3177142857142857,17,17,0.004092157818377,0.0001880465424619,0.0002613647666294,5.9765599871752784e-05,0.0001326824276475,0.000130749263917,0.9946842789649964,0.0001289934007218,0.0003220165090169,1
hit:6442_conv:12885,anticipation,I am still waiting for my new passport book.,5.0,Yes_comma_ I have some big plans to fill those blank pages.,I hope you enjoy your adventures!,0.0060050935,0.2961274,0.6978675,0.0016068167,0.019912163,0.97848105,1,0,0,0.3806666666666666,-0.1936666666666666,0.101,0.8686666666666666,0.266,0.4659999999999999,11,6,0.000872760778293,0.0011068808380514,0.9402630925178528,0.0016305270837619,0.0003346493467688,0.0004909084527753,0.0003115996951237,0.0546108148992061,0.0003787962778005,1
hit:4446_conv:8892,anticipation,I am going to kill it as an adult! I just turned 21,3.0,I just turned 21,happy birthday !!! how did you celebrate ?,0.044738792,0.8040953,0.15116584,0.0010198989,0.016831584,0.9821485,0,0,2,0.26,0.076,0.166,0.924,0.624,0.4706666666666666,4,8,0.0002960378187708,0.0003398342814762,0.0001684534945525,4.596995495376177e-05,0.0008014508057385,0.0004532830789685,0.9365384578704834,0.0590498149394989,0.0023066652938723,1
hit:4446_conv:8892,anticipation,I am going to kill it as an adult! I just turned 21,3.0,I got stupid lit! I Am going to be the best at adult life. Cannot you tell?,hey as long as you had fun lol,0.015088892,0.048542444,0.9363686,0.009385853,0.13992952,0.85068464,0,0,0,0.2348,-0.1176,0.1288,0.4589999999999999,0.196,0.21,17,8,0.000349677138729,0.0005305874510668,2.7861880880664103e-05,3.8926817069295794e-05,0.0003441552689764,0.0001816630392568,0.0144706284627318,0.0001894425222417,0.9838671684265136,0
hit:10187_conv:20375,anticipation,I had a job interview one time that was very important for me! I prepared as best I could and wen!t in to the interview feeling great about it.  I truly felt I would ace it,4.0,I had a job interview that was very important to me once,Did you go for the interview?,0.00446608,0.11259654,0.8829374,0.09747066,0.86998487,0.03254451,0,0,2,0.3960000000000001,0.294,0.4479999999999999,0.0829999999999999,0.211,0.063,12,6,7.421979535138234e-05,8.816743502393365e-05,7.331713277380913e-05,1.1733548490155954e-05,0.000114943999506,0.00023218174465,0.998357594013214,0.0005722356727346,0.0004756117996294,1
hit:10187_conv:20375,anticipation,I had a job interview one time that was very important for me! I prepared as best I could and wen!t in to the interview feeling great about it.  I truly felt I would ace it,4.0,yes_comma_ I prepared as best I could and I really felt that I aced it!  Sure enough I ended up getting the jon,Thats lovely_comma_congrats,0.0037464136,0.060649518,0.93560404,0.0013717023,0.012528568,0.98609966,2,0,0,0.1894999999999999,-0.1665,0.296,0.847,0.182,0.516,23,2,0.0073283999226987,0.0050328536890447,0.0003980415058322,0.936695635318756,0.0004071583680342,0.0255189221352338,0.021823713555932,0.0003434508107602,0.0024518603459,0
hit:1892_conv:3785,anticipation,We had a huge storm last week. A tornado ripped through our neighborhood without much warning. Luckily we were able to get to the basement soon enough and I already had a tote packed with emergency supplies_comma_ food_comma_ and water down there.,5.0,Last week we had a huge storm. A tornado blew through the neighborhood with barely enough time to take cover.,Was your house okay?,0.3474679,0.5563009,0.09623121,0.08158738,0.8207197,0.097692885,0,0,2,-0.0753333333333333,-0.0202222222222222,0.0066666666666666,0.174,-0.73,0.066,20,4,3.7198456993792206e-05,0.0001205257576657,1.4586754332412966e-05,3.256556374253705e-05,0.0003786517772823,0.0001595630747033,0.998990833759308,0.0001356075808871,0.0001304996258113,0
hit:1892_conv:3785,anticipation,We had a huge storm last week. A tornado ripped through our neighborhood without much warning. Luckily we were able to get to the basement soon enough and I already had a tote packed with emergency supplies_comma_ food_comma_ and water down there.,5.0,We had some damage_comma_ but we were all safe. Luckily I had already cleared a safe space in the basement with all the supplies we would need.,Good_comma_ being safe is all you can ask for!,0.01550343,0.2330427,0.7514539,0.004638609,0.06691954,0.9284419,0,0,0,0.1885,-0.0849999999999999,-0.002,0.5145000000000001,-0.263,0.103,27,9,0.0017648226348683,0.0014918558299541,0.0003578769101295,0.0002593768585938,0.0003941521863453,0.6555436253547668,0.0262622628360986,0.2302673459053039,0.0836586728692054,1
hit:1993_conv:3987,anticipation,I am going on a road trip so later today I have to buy stuff for sandwiches_comma_ waters_comma_ snacks_comma_ I have even made a list. I think I am really ready for this.,1.0,I am going on a road trip so later today I have to buy stuff for sandwiches_comma_ waters_comma_ snacks_comma_ I have even made a list. I think I am really ready for this.,That is good launch you gat tere,0.0048313667,0.10069455,0.8944741,0.0034077333,0.0500222,0.94657004,1,0,0,0.455076923076923,-0.2050769230769231,-0.0589230769230769,0.622,0.182,0.132,33,7,0.0004166568687651,0.0075215701945126,0.0001331591483904,5.405928823165596e-05,0.006658976431936,0.0009541295585222,0.0018127363873645,0.8553721308708191,0.1270766258239746,1
hit:1993_conv:3987,anticipation,I am going on a road trip so later today I have to buy stuff for sandwiches_comma_ waters_comma_ snacks_comma_ I have even made a list. I think I am really ready for this.,1.0,yeah I think so too_comma_ I am not very well off so I will not be able to buy food a lot so that is what I will be eating,ok that is cool,0.8786779,0.11264136,0.008680725,0.0019626764,0.029455934,0.9685814,0,0,0,0.4833333333333333,-0.1637777777777777,0.2391111111111111,0.77,0.08,0.562,30,4,0.0003075578424613,0.9978193044662476,0.0001759278820827,0.0002067823224933,8.602116577094421e-05,4.262321817805059e-05,8.314604929182678e-05,0.001210379647091,6.828510231571272e-05,1
hit:7739_conv:15479,anticipation,I think I can get much better grades at school this semester!,2.0,I am feeling very motivated and good about school this year. I think I can get much better grades this time.,It is good you are motivated! That is a step in the right direction,0.0012235848,0.009688154,0.9890883,0.0012663689,0.019734384,0.97899926,1,0,0,0.4535555555555555,-0.2413333333333333,0.1246666666666666,0.4639999999999999,-0.3145,0.1375,21,14,0.2145237922668457,0.0147425644099712,0.0021765208803117,0.0012663175584748,3.392590951989405e-05,0.0001791870745364,0.0010304052848368,0.00521134538576,0.7608358860015869,1
hit:7739_conv:15479,anticipation,I think I can get much better grades at school this semester!,2.0,Thanks! I have realized that school is extremely important and I cannot squander my opportunity away.,I agree. I wish I could go back to school and pay more attention,0.013084938,0.06560151,0.9213136,0.41474125,0.4583863,0.1268724,1,2,0,0.4514285714285714,0.2117142857142857,0.3631428571428571,0.3268571428571429,-0.0722857142857142,0.1345714285714286,16,14,0.9988058805465698,0.0001950891310116,0.0003462459426373,0.0001555906928842,3.609508712543175e-05,8.498827810399234e-05,5.932860949542373e-05,0.0001165261492133,0.0002002697729039,1
hit:1989_conv:3979,anticipation,I had a job interview today and i think it really well.,5.0,I had a job interview today and i think it really well.,that is really good you feel pretty secure about it then?,0.0018744516,0.024176218,0.9739493,0.0015128006,0.01464317,0.983844,0,0,2,0.4295,0.0124999999999999,0.1579999999999999,0.7295,-0.067,0.3025,12,11,5.769541166955605e-05,0.0001638942048884,4.3246865971013904e-05,1.153447010437958e-05,9.399480768479408e-05,0.0007165920687839,0.9985477328300476,0.0001716213009785,0.0001937633787747,1
